,raceid,date,crewtype,racetype,file,number,teams,racename,distance,team,time,minutes,seconds,time_in_secs
19429,7993,2016-03-20,WHV,Final,RowData2016.csv,1,"['UMIA', 'COLU']",Governor's Cup 2016,2000.0,UMIA,06:45.7,6,45.7,405.7
19430,7993,2016-03-20,WHV,Final,RowData2016.csv,2,"['UMIA', 'COLU']",Governor's Cup 2016,2000.0,COLU,06:50.2,6,50.2,410.2
19431,7995,2016-03-20,WHV,Final,RowData2016.csv,1,"['PACL', 'WLMT']",Hagg Lake Invitational,1900.0,PACL,07:04.3,7,4.3,424.3
19432,7995,2016-03-20,WHV,Final,RowData2016.csv,2,"['PACL', 'WLMT']",Hagg Lake Invitational,1900.0,WLMT,07:37.1,7,37.1,457.1
19433,7996,2016-03-20,WHJ,Final,RowData2016.csv,1,"['UMIA', 'FLTC']",Governor's Cup 2016,2000.0,UMIA,07:11.9,7,11.9,431.9
19434,7996,2016-03-20,WHJ,Final,RowData2016.csv,2,"['UMIA', 'FLTC']",Governor's Cup 2016,2000.0,FLTC,07:40.0,7,40.0,460.0
19435,7997,2016-03-20,WHV,Final,RowData2016.csv,1,"['SDSU', 'ALAB']",Alabama vs. San Diego State,2000.0,SDSU,06:22.1,6,22.1,382.1
19436,7997,2016-03-20,WHV,Final,RowData2016.csv,2,"['SDSU', 'ALAB']",Alabama vs. San Diego State,2000.0,ALAB,06:27.3,6,27.3,387.3
19437,7998,2016-03-20,WHJ,Final,RowData2016.csv,1,"['ALAB', 'SDSU']",Alabama vs. San Diego State,2000.0,ALAB,06:31.4,6,31.4,391.4
19438,7998,2016-03-20,WHJ,Final,RowData2016.csv,2,"['ALAB', 'SDSU']",Alabama vs. San Diego State,2000.0,SDSU,06:42.0,6,42.0,402.0
19439,7999,2016-03-20,MHJ,Final,RowData2016.csv,1,"['COLO', 'TEX']",Texas Crew vs. Colorado,1950.0,COLO,06:30.0,6,30.0,390.0
19440,7999,2016-03-20,MHJ,Final,RowData2016.csv,2,"['COLO', 'TEX']",Texas Crew vs. Colorado,1950.0,TEX,06:33.0,6,33.0,393.0
19441,8001,2016-03-20,MHJ,Final,RowData2016.csv,1,"['UCIR', 'LOMY']",Parker Cup,2000.0,UCIR,06:27.0,6,27.0,387.0
19442,8001,2016-03-20,MHJ,Final,RowData2016.csv,2,"['UCIR', 'LOMY']",Parker Cup,2000.0,LOMY,06:29.0,6,29.0,389.0
19443,8005,2016-03-20,MHV,Final,RowData2016.csv,1,"['TEX', 'COLO']",Texas Crew vs. Colorado,1950.0,TEX,06:05.0,6,5.0,365.0
19444,8005,2016-03-20,MHV,Final,RowData2016.csv,2,"['TEX', 'COLO']",Texas Crew vs. Colorado,1950.0,COLO,06:12.0,6,12.0,372.0
19445,8006,2016-03-20,WHJ,Final,RowData2016.csv,1,"['COLU', 'UMIA']",Governor's Cup 2016,2000.0,COLU,06:54.5,6,54.5,414.5
19446,8006,2016-03-20,WHJ,Final,RowData2016.csv,2,"['COLU', 'UMIA']",Governor's Cup 2016,2000.0,UMIA,07:04.1,7,4.1,424.1
19447,8009,2016-03-20,WHJ,Final,RowData2016.csv,1,"['LECL', 'PACL']",Hagg Lake Invitational,1900.0,LECL,07:26.2,7,26.2,446.2
19448,8009,2016-03-20,WHJ,Final,RowData2016.csv,2,"['LECL', 'PACL']",Hagg Lake Invitational,1900.0,PACL,07:50.8,7,50.8,470.8
19449,8010,2016-03-20,WHJ,Final,RowData2016.csv,1,"['LECL', 'WLMT']",Hagg Lake Invitational,1900.0,LECL,07:39.7,7,39.7,459.7
19450,8010,2016-03-20,WHJ,Final,RowData2016.csv,2,"['LECL', 'WLMT']",Hagg Lake Invitational,1900.0,WLMT,07:44.8,7,44.8,464.8
19451,8011,2016-03-20,WHJ,Final,RowData2016.csv,1,"['PACL', 'WLMT']",Hagg Lake Invitational,1900.0,PACL,07:31.5,7,31.5,451.5
19452,8011,2016-03-20,WHJ,Final,RowData2016.csv,2,"['PACL', 'WLMT']",Hagg Lake Invitational,1900.0,WLMT,07:50.8,7,50.8,470.8
19453,8012,2016-03-20,WHJ,Final,RowData2016.csv,1,"['PACL', 'ORGN']",Hagg Lake Invitational,1900.0,PACL,07:44.3,7,44.3,464.3
19454,8012,2016-03-20,WHJ,Final,RowData2016.csv,2,"['PACL', 'ORGN']",Hagg Lake Invitational,1900.0,ORGN,08:29.6,8,29.6,509.6
19455,8013,2016-03-20,MHV,Final,RowData2016.csv,1,"['UCIR', 'LOMY', 'SDSU']",Parker Cup,2000.0,UCIR,06:07.0,6,7.0,367.0
19456,8013,2016-03-20,MHV,Final,RowData2016.csv,2,"['UCIR', 'LOMY', 'SDSU']",Parker Cup,2000.0,LOMY,06:09.0,6,9.0,369.0
19457,8013,2016-03-20,MHV,Final,RowData2016.csv,3,"['UCIR', 'LOMY', 'SDSU']",Parker Cup,2000.0,SDSU,06:13.0,6,13.0,373.0
19458,8014,2016-03-24,WHV,Final,RowData2016.csv,1,"['WLMT', 'CHCO']",Chico State University vs. Willamette University,2000.0,WLMT,08:18.3,8,18.3,498.3
19459,8014,2016-03-24,WHV,Final,RowData2016.csv,2,"['WLMT', 'CHCO']",Chico State University vs. Willamette University,2000.0,CHCO,08:40.5,8,40.5,520.5
19460,8015,2016-03-25,WHV,Final,RowData2016.csv,1,"['ND', 'USD']",Longhorn Invitational: Notre Dame vs. San Diego,2000.0,ND,07:00.1,7,0.1,420.1
19461,8015,2016-03-25,WHV,Final,RowData2016.csv,2,"['ND', 'USD']",Longhorn Invitational: Notre Dame vs. San Diego,2000.0,USD,07:04.3,7,4.3,424.3
19462,8016,2016-03-25,WHV,Final,RowData2016.csv,1,"['OKC', 'COLO']",Oklahoma City vs. Colorado,500.0,OKC,01:43.8,1,43.8,103.8
19463,8016,2016-03-25,WHV,Final,RowData2016.csv,2,"['OKC', 'COLO']",Oklahoma City vs. Colorado,500.0,COLO,01:45.6,1,45.6,105.6
19464,8017,2016-03-25,WHV,Final,RowData2016.csv,1,"['UNC', 'GEOR']",Lake Wheeler Racing,2000.0,UNC,07:00.9,7,0.9,420.9
19465,8017,2016-03-25,WHV,Final,RowData2016.csv,2,"['UNC', 'GEOR']",Lake Wheeler Racing,2000.0,GEOR,07:05.2,7,5.2,425.2
19466,8018,2016-03-25,WHV,Final,RowData2016.csv,1,"['SACH', 'IONA', 'MANH']",Iona/Sacred Heart/Manhattan,2000.0,SACH,07:32.5,7,32.5,452.5
19467,8018,2016-03-25,WHV,Final,RowData2016.csv,2,"['SACH', 'IONA', 'MANH']",Iona/Sacred Heart/Manhattan,2000.0,IONA,07:51.3,7,51.3,471.3
19468,8018,2016-03-25,WHV,Final,RowData2016.csv,3,"['SACH', 'IONA', 'MANH']",Iona/Sacred Heart/Manhattan,2000.0,MANH,09:02.7,9,2.7,542.7
19469,8019,2016-03-25,WHV,Final,RowData2016.csv,1,"['OLDD', 'WV']",Lake Wheeler Racing,2000.0,OLDD,07:01.0,7,1.0,421.0
19470,8019,2016-03-25,WHV,Final,RowData2016.csv,2,"['OLDD', 'WV']",Lake Wheeler Racing,2000.0,WV,07:10.3,7,10.3,430.3
19471,8020,2016-03-25,WHV,Final,RowData2016.csv,1,"['OLDD', 'GEOR']",Lake Wheeler Racing,2000.0,OLDD,06:50.8,6,50.8,410.8
19472,8020,2016-03-25,WHV,Final,RowData2016.csv,2,"['OLDD', 'GEOR']",Lake Wheeler Racing,2000.0,GEOR,06:56.1,6,56.1,416.1
19473,8022,2016-03-25,WHV,Final,RowData2016.csv,1,"['UNC', 'WV']",Lake Wheeler Racing,2000.0,UNC,06:52.5,6,52.5,412.5
19474,8022,2016-03-25,WHV,Final,RowData2016.csv,2,"['UNC', 'WV']",Lake Wheeler Racing,2000.0,WV,06:54.1,6,54.1,414.1
19475,8023,2016-03-25,WHJ,Final,RowData2016.csv,1,"['USD', 'ND']",Longhorn Invitational: Notre Dame vs. San Diego,2000.0,USD,07:01.8,7,1.8,421.8
19476,8023,2016-03-25,WHJ,Final,RowData2016.csv,2,"['USD', 'ND']",Longhorn Invitational: Notre Dame vs. San Diego,2000.0,ND,07:06.5,7,6.5,426.5
19477,8024,2016-03-25,WHJ,Final,RowData2016.csv,1,"['UNC', 'GEOR']",Lake Wheeler Racing,2000.0,UNC,07:15.3,7,15.3,435.3
19478,8024,2016-03-25,WHJ,Final,RowData2016.csv,2,"['UNC', 'GEOR']",Lake Wheeler Racing,2000.0,GEOR,07:36.9,7,36.9,456.9
19479,8025,2016-03-25,WHJ,Final,RowData2016.csv,1,"['OLDD', 'WV']",Lake Wheeler Racing,2000.0,OLDD,07:11.0,7,11.0,431.0
19480,8025,2016-03-25,WHJ,Final,RowData2016.csv,2,"['OLDD', 'WV']",Lake Wheeler Racing,2000.0,WV,07:21.7,7,21.7,441.7
19481,8026,2016-03-25,WHJ,Final,RowData2016.csv,1,"['OLDD', 'GEOR']",Lake Wheeler Racing,2000.0,OLDD,07:11.0,7,11.0,431.0
19482,8026,2016-03-25,WHJ,Final,RowData2016.csv,2,"['OLDD', 'GEOR']",Lake Wheeler Racing,2000.0,GEOR,07:17.6,7,17.6,437.6
19483,8028,2016-03-25,MHV,Final,RowData2016.csv,1,"['COLO', 'OKC*']",Oklahoma City vs. Colorado,500.0,COLO,01:30.0,1,30.0,90.0
19484,8028,2016-03-25,MHV,Final,RowData2016.csv,2,"['COLO', 'OKC*']",Oklahoma City vs. Colorado,500.0,OKC*,01:37.9,1,37.9,97.9
19485,8029,2016-03-25,MHV,Final,RowData2016.csv,1,"['YALE', 'BRWN']",Albert Cup,2000.0,YALE,05:44.0,5,44.0,344.0
19486,8029,2016-03-25,MHV,Final,RowData2016.csv,2,"['YALE', 'BRWN']",Albert Cup,2000.0,BRWN,05:53.0,5,53.0,353.0
19487,8030,2016-03-25,MHJ,Final,RowData2016.csv,1,"['YALE', 'BRWN']",Albert Cup,2000.0,YALE,05:54.7,5,54.7,354.7
19488,8030,2016-03-25,MHJ,Final,RowData2016.csv,2,"['YALE', 'BRWN']",Albert Cup,2000.0,BRWN,06:00.5,6,0.5,360.5
19489,8031,2016-03-25,WHJ,Final,RowData2016.csv,1,"['WV', 'UNC']",Lake Wheeler Racing,2000.0,WV,06:58.1,6,58.1,418.1
19490,8031,2016-03-25,WHJ,Final,RowData2016.csv,2,"['WV', 'UNC']",Lake Wheeler Racing,2000.0,UNC,07:04.4,7,4.4,424.4
19491,8036,2016-03-26,WHV,Final,RowData2016.csv,1,"['FLTC', 'ROLL', 'EMBR']",TARS Regatta,1950.0,FLTC,07:05.2,7,5.2,425.2
19492,8036,2016-03-26,WHV,Final,RowData2016.csv,2,"['FLTC', 'ROLL', 'EMBR']",TARS Regatta,1950.0,ROLL,07:26.4,7,26.4,446.4
19493,8036,2016-03-26,WHV,Final,RowData2016.csv,3,"['FLTC', 'ROLL', 'EMBR']",TARS Regatta,1950.0,EMBR,07:54.6,7,54.6,474.6
19494,8040,2016-03-26,WHV,Final,RowData2016.csv,1,"['BRWN', 'OHST', 'PRIN']",Class of 1887 Trophy,2000.0,BRWN,06:35.4,6,35.4,395.4
19495,8040,2016-03-26,WHV,Final,RowData2016.csv,2,"['BRWN', 'OHST', 'PRIN']",Class of 1887 Trophy,2000.0,OHST,06:38.0,6,38.0,398.0
19496,8040,2016-03-26,WHV,Final,RowData2016.csv,3,"['BRWN', 'OHST', 'PRIN']",Class of 1887 Trophy,2000.0,PRIN,06:38.3,6,38.3,398.3
19497,8041,2016-03-26,WHV,Final,RowData2016.csv,1,"['CAL', 'STAN']",PAC12 WC,2000.0,CAL,06:15.6,6,15.6,375.6
19498,8041,2016-03-26,WHV,Final,RowData2016.csv,2,"['CAL', 'STAN']",PAC12 WC,2000.0,STAN,06:18.0,6,18.0,378.0
19499,8044,2016-03-26,WHJ,Final,RowData2016.csv,1,"['YALE', 'OHST']",Yale University vs. Ohio State,2000.0,YALE,06:38.5,6,38.5,398.5
19500,8044,2016-03-26,WHJ,Final,RowData2016.csv,2,"['YALE', 'OHST']",Yale University vs. Ohio State,2000.0,OHST,06:41.2,6,41.2,401.2
19501,8045,2016-03-26,WHJ,Final,RowData2016.csv,1,"['YALE', 'PENN', 'COLU']",Connell Cup,2000.0,YALE,07:24.1,7,24.1,444.1
19502,8045,2016-03-26,WHJ,Final,RowData2016.csv,2,"['YALE', 'PENN', 'COLU']",Connell Cup,2000.0,PENN,07:29.6,7,29.6,449.6
19503,8045,2016-03-26,WHJ,Final,RowData2016.csv,3,"['YALE', 'PENN', 'COLU']",Connell Cup,2000.0,COLU,07:33.6,7,33.6,453.6
19504,8046,2016-03-26,WHJ,Final,RowData2016.csv,1,"['STAN#', 'WWAS']",PAC12 WC,2000.0,STAN#,07:31.3,7,31.3,451.3
19505,8046,2016-03-26,WHJ,Final,RowData2016.csv,2,"['STAN#', 'WWAS']",PAC12 WC,2000.0,WWAS,07:39.3,7,39.3,459.3
19506,8047,2016-03-26,WHJ,Final,RowData2016.csv,1,"['URI', 'UMAS']",UMass/Amherst/URI,2000.0,URI,06:18.4,6,18.4,378.4
19507,8047,2016-03-26,WHJ,Final,RowData2016.csv,2,"['URI', 'UMAS']",UMass/Amherst/URI,2000.0,UMAS,06:19.5,6,19.5,379.5
19508,8048,2016-03-26,WHJ,Final,RowData2016.csv,1,"['UPOR', 'PUGS']",Portland's Easter Egg Race - The Great Hunt,2000.0,UPOR,07:35.7,7,35.7,455.7
19509,8048,2016-03-26,WHJ,Final,RowData2016.csv,2,"['UPOR', 'PUGS']",Portland's Easter Egg Race - The Great Hunt,2000.0,PUGS,07:42.4,7,42.4,462.4
19510,8049,2016-03-26,WHJ,Final,RowData2016.csv,1,"['UCSD', 'UCSB', 'WWAS']",PAC12 WC,2000.0,UCSD,07:32.9,7,32.9,452.9
19511,8049,2016-03-26,WHJ,Final,RowData2016.csv,2,"['UCSD', 'UCSB', 'WWAS']",PAC12 WC,2000.0,UCSB,07:39.0,7,39.0,459.0
19512,8049,2016-03-26,WHJ,Final,RowData2016.csv,3,"['UCSD', 'UCSB', 'WWAS']",PAC12 WC,2000.0,WWAS,08:32.2,8,32.2,512.2
19513,8050,2016-03-26,WHJ,Final,RowData2016.csv,1,"['UCSD', 'WWAS']",PAC12 WC,2000.0,UCSD,07:09.8,7,9.8,429.8
19514,8050,2016-03-26,WHJ,Final,RowData2016.csv,2,"['UCSD', 'WWAS']",PAC12 WC,2000.0,WWAS,07:12.4,7,12.4,432.4
19515,8051,2016-03-26,WHJ,Final,RowData2016.csv,1,"['UCLA', 'DUKE']",PAC12 WC,2000.0,UCLA,06:38.7,6,38.7,398.7
19516,8051,2016-03-26,WHJ,Final,RowData2016.csv,2,"['UCLA', 'DUKE']",PAC12 WC,2000.0,DUKE,06:42.5,6,42.5,402.5
19517,8052,2016-03-26,WHJ,Final,RowData2016.csv,1,"['TULS', 'CREI']",University of Tulsa vs. Creighton University,2000.0,TULS,06:49.5,6,49.5,409.5
19518,8052,2016-03-26,WHJ,Final,RowData2016.csv,2,"['TULS', 'CREI']",University of Tulsa vs. Creighton University,2000.0,CREI,07:12.6,7,12.6,432.6
19519,8053,2016-03-26,WHJ,Final,RowData2016.csv,1,"['TEX', 'USD']",Longhorn Invitational,2000.0,TEX,06:47.5,6,47.5,407.5
19520,8053,2016-03-26,WHJ,Final,RowData2016.csv,2,"['TEX', 'USD']",Longhorn Invitational,2000.0,USD,06:50.6,6,50.6,410.6
19521,8054,2016-03-26,WHJ,Final,RowData2016.csv,1,"['TEX', 'ND']",Longhorn Invitational,2000.0,TEX,06:36.9,6,36.9,396.9
19522,8054,2016-03-26,WHJ,Final,RowData2016.csv,2,"['TEX', 'ND']",Longhorn Invitational,2000.0,ND,06:45.3,6,45.3,405.3
19523,8055,2016-03-26,WHV,Final,RowData2016.csv,1,"['CAL', 'UCLA']",PAC12 WC,2000.0,CAL,06:33.8,6,33.8,393.8
19524,8055,2016-03-26,WHV,Final,RowData2016.csv,2,"['CAL', 'UCLA']",PAC12 WC,2000.0,UCLA,06:38.4,6,38.4,398.4
19525,8057,2016-03-26,WHV,Final,RowData2016.csv,1,"['COK', 'SMU']",SMU vs. UCO,2000.0,COK,06:46.0,6,46.0,406.0
19526,8057,2016-03-26,WHV,Final,RowData2016.csv,2,"['COK', 'SMU']",SMU vs. UCO,2000.0,SMU,06:48.0,6,48.0,408.0
19527,8058,2016-03-26,WHV,Final,RowData2016.csv,1,"['UCLA', 'DUKE']",PAC12 WC,2000.0,UCLA,06:30.3,6,30.3,390.3
19528,8058,2016-03-26,WHV,Final,RowData2016.csv,2,"['UCLA', 'DUKE']",PAC12 WC,2000.0,DUKE,06:36.7,6,36.7,396.7
19529,8059,2016-03-26,WHV,Final,RowData2016.csv,1,"['DUQN', 'DAYT']",Marietta vs. Dayton & Duquesne,2000.0,DUQN,06:18.0,6,18.0,378.0
19530,8059,2016-03-26,WHV,Final,RowData2016.csv,2,"['DUQN', 'DAYT']",Marietta vs. Dayton & Duquesne,2000.0,DAYT,06:31.3,6,31.3,391.3
19531,8060,2016-03-26,WHJ,Final,RowData2016.csv,1,"['STAN#', 'UCSB']",PAC12 WC,2000.0,STAN#,06:57.2,6,57.2,417.2
19532,8060,2016-03-26,WHJ,Final,RowData2016.csv,2,"['STAN#', 'UCSB']",PAC12 WC,2000.0,UCSB,07:24.6,7,24.6,444.6
19533,8061,2016-03-26,WLV,Final,RowData2016.csv,1,"['TULS', 'MIT']",Tulsa vs. MIT,2000.0,TULS,06:48.6,6,48.6,408.6
19534,8061,2016-03-26,WLV,Final,RowData2016.csv,2,"['TULS', 'MIT']",Tulsa vs. MIT,2000.0,MIT,07:04.1,7,4.1,424.1
19535,8062,2016-03-26,WLV,Final,RowData2016.csv,1,"['RADC', 'PRIN']",Class of 1999 Cup,2000.0,RADC,06:55.0,6,55.0,415.0
19536,8062,2016-03-26,WLV,Final,RowData2016.csv,2,"['RADC', 'PRIN']",Class of 1999 Cup,2000.0,PRIN,07:12.0,7,12.0,432.0
19537,8063,2016-03-26,WLJ,Final,RowData2016.csv,1,"['RADC', 'PRIN']",Class of 1999 Cup,2000.0,RADC,07:02.0,7,2.0,422.0
19538,8063,2016-03-26,WLJ,Final,RowData2016.csv,2,"['RADC', 'PRIN']",Class of 1999 Cup,2000.0,PRIN,07:12.0,7,12.0,432.0
19539,8064,2016-03-26,WHV,Final,RowData2016.csv,1,"['YALE', 'PENN', 'COLU*']",Connell Cup,2000.0,YALE,07:13.1,7,13.1,433.1
19540,8064,2016-03-26,WHV,Final,RowData2016.csv,2,"['YALE', 'PENN', 'COLU*']",Connell Cup,2000.0,PENN,07:24.1,7,24.1,444.1
19541,8064,2016-03-26,WHV,Final,RowData2016.csv,3,"['YALE', 'PENN', 'COLU*']",Connell Cup,2000.0,COLU*,07:39.1,7,39.1,459.1
19542,8065,2016-03-26,WHV,Final,RowData2016.csv,1,"['WWAS', 'UCSD']",PAC12 WC,2000.0,WWAS,06:51.2,6,51.2,411.2
19543,8065,2016-03-26,WHV,Final,RowData2016.csv,2,"['WWAS', 'UCSD']",PAC12 WC,2000.0,UCSD,07:01.7,7,1.7,421.7
19544,8066,2016-03-26,WHV,Final,RowData2016.csv,1,"['VAND', 'ILLI']",Vanderbilt/Illinois/Mercyhurst,2000.0,VAND,07:53.8,7,53.8,473.8
19545,8066,2016-03-26,WHV,Final,RowData2016.csv,2,"['VAND', 'ILLI']",Vanderbilt/Illinois/Mercyhurst,2000.0,ILLI,07:57.1,7,57.1,477.1
19546,8067,2016-03-26,WHV,Final,RowData2016.csv,1,"['URI', 'UMAS']",UMass/Amherst/URI,2000.0,URI,06:05.5,6,5.5,365.5
19547,8067,2016-03-26,WHV,Final,RowData2016.csv,2,"['URI', 'UMAS']",UMass/Amherst/URI,2000.0,UMAS,06:17.1,6,17.1,377.1
19548,8068,2016-03-26,WHV,Final,RowData2016.csv,1,"['UPOR', 'SEAT', 'PUGS', 'ORGN', 'PACI']",Portland's Easter Egg Race - The Great Hunt,2000.0,UPOR,07:09.9,7,9.9,429.9
19549,8068,2016-03-26,WHV,Final,RowData2016.csv,2,"['UPOR', 'SEAT', 'PUGS', 'ORGN', 'PACI']",Portland's Easter Egg Race - The Great Hunt,2000.0,SEAT,07:15.5,7,15.5,435.5
19550,8068,2016-03-26,WHV,Final,RowData2016.csv,3,"['UPOR', 'SEAT', 'PUGS', 'ORGN', 'PACI']",Portland's Easter Egg Race - The Great Hunt,2000.0,PUGS,07:26.0,7,26.0,446.0
19551,8068,2016-03-26,WHV,Final,RowData2016.csv,4,"['UPOR', 'SEAT', 'PUGS', 'ORGN', 'PACI']",Portland's Easter Egg Race - The Great Hunt,2000.0,ORGN,07:36.3,7,36.3,456.3
19552,8068,2016-03-26,WHV,Final,RowData2016.csv,5,"['UPOR', 'SEAT', 'PUGS', 'ORGN', 'PACI']",Portland's Easter Egg Race - The Great Hunt,2000.0,PACI,07:55.4,7,55.4,475.4
19553,8069,2016-03-26,WHV,Final,RowData2016.csv,1,"['UCSB', 'UCSD']",PAC12 WC,2000.0,UCSB,07:31.5,7,31.5,451.5
19554,8069,2016-03-26,WHV,Final,RowData2016.csv,2,"['UCSB', 'UCSD']",PAC12 WC,2000.0,UCSD,07:42.3,7,42.3,462.3
19555,8070,2016-03-26,WHV,Final,RowData2016.csv,1,"['TULS', 'CREI']",University of Tulsa vs. Creighton University,2000.0,TULS,06:29.7,6,29.7,389.7
19556,8070,2016-03-26,WHV,Final,RowData2016.csv,2,"['TULS', 'CREI']",University of Tulsa vs. Creighton University,2000.0,CREI,06:57.9,6,57.9,417.9
19557,8071,2016-03-26,WHV,Final,RowData2016.csv,1,"['DUQN', 'DAYT']",Marietta vs. Dayton & Duquesne,2000.0,DUQN,06:07.8,6,7.8,367.8
19558,8071,2016-03-26,WHV,Final,RowData2016.csv,2,"['DUQN', 'DAYT']",Marietta vs. Dayton & Duquesne,2000.0,DAYT,06:08.9,6,8.9,368.9
19559,8072,2016-03-26,WHV,Final,RowData2016.csv,1,"['TEXC', 'TXAM']",Golden Oar 2016,2000.0,TEXC,07:32.0,7,32.0,452.0
19560,8072,2016-03-26,WHV,Final,RowData2016.csv,2,"['TEXC', 'TXAM']",Golden Oar 2016,2000.0,TXAM,08:23.0,8,23.0,503.0
19561,8073,2016-03-26,WHV,Final,RowData2016.csv,1,"['TEX', 'ND']",Longhorn Invitational,2000.0,TEX,06:26.9,6,26.9,386.9
19562,8073,2016-03-26,WHV,Final,RowData2016.csv,2,"['TEX', 'ND']",Longhorn Invitational,2000.0,ND,06:36.3,6,36.3,396.3
19563,8074,2016-03-26,WHV,Final,RowData2016.csv,1,"['STMD', 'UMBC']",St. Mary's (MD) vs. UMBC,2000.0,STMD,07:38.2,7,38.2,458.2
19564,8074,2016-03-26,WHV,Final,RowData2016.csv,2,"['STMD', 'UMBC']",St. Mary's (MD) vs. UMBC,2000.0,UMBC,09:14.5,9,14.5,554.5
19565,8075,2016-03-26,WHV,Final,RowData2016.csv,1,"['STAN#', 'WWAS']",PAC12 WC,2000.0,STAN#,07:10.2,7,10.2,430.2
19566,8075,2016-03-26,WHV,Final,RowData2016.csv,2,"['STAN#', 'WWAS']",PAC12 WC,2000.0,WWAS,07:35.9,7,35.9,455.9
19567,8076,2016-03-26,WHV,Final,RowData2016.csv,1,"['STAN#', 'UCSB']",PAC12 WC,2000.0,STAN#,06:40.8,6,40.8,400.8
19568,8076,2016-03-26,WHV,Final,RowData2016.csv,2,"['STAN#', 'UCSB']",PAC12 WC,2000.0,UCSB,07:00.2,7,0.2,420.2
19569,8077,2016-03-26,WHV,Final,RowData2016.csv,1,"['STAN', 'DUKE']",PAC12 WC,2000.0,STAN,06:36.5,6,36.5,396.5
19570,8077,2016-03-26,WHV,Final,RowData2016.csv,2,"['STAN', 'DUKE']",PAC12 WC,2000.0,DUKE,07:04.5,7,4.5,424.5
19571,8078,2016-03-26,WHV,Final,RowData2016.csv,1,"['OHST', 'YALE']",Yale University vs. Ohio State,2000.0,OHST,06:34.1,6,34.1,394.1
19572,8078,2016-03-26,WHV,Final,RowData2016.csv,2,"['OHST', 'YALE']",Yale University vs. Ohio State,2000.0,YALE,06:38.0,6,38.0,398.0
19573,8079,2016-03-26,WHV,Final,RowData2016.csv,1,"['MIT', 'SIMM', 'CSTG', 'SMIT']",MIT vs. Coast Guard,2000.0,MIT,07:06.4,7,6.4,426.4
19574,8079,2016-03-26,WHV,Final,RowData2016.csv,2,"['MIT', 'SIMM', 'CSTG', 'SMIT']",MIT vs. Coast Guard,2000.0,SIMM,07:12.9,7,12.9,432.9
19575,8079,2016-03-26,WHV,Final,RowData2016.csv,3,"['MIT', 'SIMM', 'CSTG', 'SMIT']",MIT vs. Coast Guard,2000.0,CSTG,07:22.2,7,22.2,442.2
19576,8079,2016-03-26,WHV,Final,RowData2016.csv,4,"['MIT', 'SIMM', 'CSTG', 'SMIT']",MIT vs. Coast Guard,2000.0,SMIT,07:24.5,7,24.5,444.5
19577,8080,2016-03-26,WHV,Final,RowData2016.csv,1,"['MERC', 'VAND']",Vanderbilt/Illinois/Mercyhurst,2000.0,MERC,07:29.1,7,29.1,449.1
19578,8080,2016-03-26,WHV,Final,RowData2016.csv,2,"['MERC', 'VAND']",Vanderbilt/Illinois/Mercyhurst,2000.0,VAND,07:49.4,7,49.4,469.4
19579,8081,2016-03-26,WHV,Final,RowData2016.csv,1,"['MERC', 'ILLI']",Vanderbilt/Illinois/Mercyhurst,2000.0,MERC,07:21.4,7,21.4,441.4
19580,8081,2016-03-26,WHV,Final,RowData2016.csv,2,"['MERC', 'ILLI']",Vanderbilt/Illinois/Mercyhurst,2000.0,ILLI,08:00.9,8,0.9,480.9
19581,8082,2016-03-26,WHV,Final,RowData2016.csv,1,"['ITHA', 'WLSM']",Dual,2000.0,ITHA,07:17.2,7,17.2,437.2
19582,8082,2016-03-26,WHV,Final,RowData2016.csv,2,"['ITHA', 'WLSM']",Dual,2000.0,WLSM,07:29.3,7,29.3,449.3
19583,8083,2016-03-26,WHV,Final,RowData2016.csv,1,"['HUMS', 'MILL', 'SPAC']",Blue Heron Regatta,2000.0,HUMS,07:20.8,7,20.8,440.8
19584,8083,2016-03-26,WHV,Final,RowData2016.csv,2,"['HUMS', 'MILL', 'SPAC']",Blue Heron Regatta,2000.0,MILL,07:33.8,7,33.8,453.8
19585,8083,2016-03-26,WHV,Final,RowData2016.csv,3,"['HUMS', 'MILL', 'SPAC']",Blue Heron Regatta,2000.0,SPAC,08:10.9,8,10.9,490.9
19586,8084,2016-03-26,WHV,Final,RowData2016.csv,1,"['TEX', 'USD']",Longhorn Invitational,2000.0,TEX,06:42.8,6,42.8,402.8
19587,8084,2016-03-26,WHV,Final,RowData2016.csv,2,"['TEX', 'USD']",Longhorn Invitational,2000.0,USD,06:49.3,6,49.3,409.3
19588,8085,2016-03-26,WHJ,Final,RowData2016.csv,1,"['STAN', 'DUKE']",PAC12 WC,2000.0,STAN,06:54.1,6,54.1,414.1
19589,8085,2016-03-26,WHJ,Final,RowData2016.csv,2,"['STAN', 'DUKE']",PAC12 WC,2000.0,DUKE,07:19.2,7,19.2,439.2
19590,8087,2016-03-26,WHJ,Final,RowData2016.csv,1,"['ITHA', 'WLSM']",Dual,2000.0,ITHA,07:33.0,7,33.0,453.0
19591,8087,2016-03-26,WHJ,Final,RowData2016.csv,2,"['ITHA', 'WLSM']",Dual,2000.0,WLSM,08:01.4,8,1.4,481.4
19592,8088,2016-03-26,MHV,Final,RowData2016.csv,1,"['CORN', 'MICH']",Cayuga Duals,2000.0,CORN,05:59.9,5,59.9,359.9
19593,8088,2016-03-26,MHV,Final,RowData2016.csv,2,"['CORN', 'MICH']",Cayuga Duals,2000.0,MICH,06:11.4,6,11.4,371.4
